"","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"4667","2011-12-04","Philippines",0.105,2011,24.4,70.2,3.11,94501233,133814916391,"Asia","South-Eastern Asia"
"4668","2011-12-04","Singapore",0.104,2011,2.2,81.5,1.27,5190666,173808582448,"Asia","South-Eastern Asia"
"4669","2011-12-04","Thailand",0.123,2011,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"4670","2011-12-04","Venezuela",0.232,2011,14.1,74.8,2.44,29427631,166062245436,"Americas","South America"
"4671","2011-12-11","Argentina",0.024,2011,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"4672","2011-12-11","Bolivia",0.014,2011,35.3,72.1,3.31,10078238,12863340654,"Americas","South America"
"4673","2011-12-11","Brazil",0.087,2011,14.4,73.8,1.82,200517584,944612348874,"Americas","South America"
"4674","2011-12-11","India",0.04,2011,44.4,65.7,2.53,1247446011,1040055442507,"Asia","Southern Asia"
"4675","2011-12-11","Indonesia",0.104,2011,26.3,70.1,2.4,244808254,292484884332,"Asia","South-Eastern Asia"
"4676","2011-12-11","Mexico",0.056,2011,13.8,75.7,2.25,120365271,719742387372,"Americas","Central America"
"4677","2011-12-11","Philippines",0.092,2011,24.4,70.2,3.11,94501233,133814916391,"Asia","South-Eastern Asia"
"4678","2011-12-11","Singapore",0.102,2011,2.2,81.5,1.27,5190666,173808582448,"Asia","South-Eastern Asia"
"4679","2011-12-11","Thailand",0.108,2011,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"4680","2011-12-11","Venezuela",0.208,2011,14.1,74.8,2.44,29427631,166062245436,"Americas","South America"
"4681","2011-12-18","Argentina",0.024,2011,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"4682","2011-12-18","Bolivia",0.011,2011,35.3,72.1,3.31,10078238,12863340654,"Americas","South America"
"4683","2011-12-18","Brazil",0.083,2011,14.4,73.8,1.82,200517584,944612348874,"Americas","South America"
"4684","2011-12-18","India",0.032,2011,44.4,65.7,2.53,1247446011,1040055442507,"Asia","Southern Asia"
"4685","2011-12-18","Indonesia",0.101,2011,26.3,70.1,2.4,244808254,292484884332,"Asia","South-Eastern Asia"
"4686","2011-12-18","Mexico",0.048,2011,13.8,75.7,2.25,120365271,719742387372,"Americas","Central America"
"4687","2011-12-18","Philippines",0.098,2011,24.4,70.2,3.11,94501233,133814916391,"Asia","South-Eastern Asia"
"4688","2011-12-18","Singapore",0.098,2011,2.2,81.5,1.27,5190666,173808582448,"Asia","South-Eastern Asia"
"4689","2011-12-18","Thailand",0.117,2011,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"4690","2011-12-18","Venezuela",0.183,2011,14.1,74.8,2.44,29427631,166062245436,"Americas","South America"
"4691","2011-12-25","Argentina",0.024,2011,12.7,76,2.2,41655616,472935255184,"Americas","South America"
"4692","2011-12-25","Bolivia",0.016,2011,35.3,72.1,3.31,10078238,12863340654,"Americas","South America"
"4693","2011-12-25","Brazil",0.084,2011,14.4,73.8,1.82,200517584,944612348874,"Americas","South America"
"4694","2011-12-25","India",0.034,2011,44.4,65.7,2.53,1247446011,1040055442507,"Asia","Southern Asia"
"4695","2011-12-25","Indonesia",0.093,2011,26.3,70.1,2.4,244808254,292484884332,"Asia","South-Eastern Asia"
"4696","2011-12-25","Mexico",0.049,2011,13.8,75.7,2.25,120365271,719742387372,"Americas","Central America"
"4697","2011-12-25","Philippines",0.104,2011,24.4,70.2,3.11,94501233,133814916391,"Asia","South-Eastern Asia"
"4698","2011-12-25","Singapore",0.101,2011,2.2,81.5,1.27,5190666,173808582448,"Asia","South-Eastern Asia"
"4699","2011-12-25","Thailand",0.101,2011,12,74.3,1.43,66902958,187589623453,"Asia","South-Eastern Asia"
"4700","2011-12-25","Venezuela",0.182,2011,14.1,74.8,2.44,29427631,166062245436,"Americas","South America"
"4701","2012-01-01","Argentina",0.034,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4702","2012-01-01","Bolivia",0.061,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4703","2012-01-01","Brazil",0.103,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4704","2012-01-01","India",0.033,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4705","2012-01-01","Indonesia",0.106,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4706","2012-01-01","Mexico",0.054,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4707","2012-01-01","Philippines",0.102,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4708","2012-01-01","Singapore",0.109,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4709","2012-01-01","Thailand",0.108,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4710","2012-01-01","Venezuela",0.183,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4711","2012-01-08","Argentina",0.036,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4712","2012-01-08","Bolivia",0.06,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4713","2012-01-08","Brazil",0.112,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4714","2012-01-08","India",0.031,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4715","2012-01-08","Indonesia",0.116,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4716","2012-01-08","Mexico",0.058,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4717","2012-01-08","Philippines",0.097,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4718","2012-01-08","Singapore",0.104,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4719","2012-01-08","Thailand",0.125,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4720","2012-01-08","Venezuela",0.197,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4721","2012-01-15","Argentina",0.036,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4722","2012-01-15","Bolivia",0.058,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4723","2012-01-15","Brazil",0.095,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4724","2012-01-15","India",0.022,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4725","2012-01-15","Indonesia",0.118,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4726","2012-01-15","Mexico",0.06,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4727","2012-01-15","Philippines",0.091,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4728","2012-01-15","Singapore",0.102,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4729","2012-01-15","Thailand",0.134,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4730","2012-01-15","Venezuela",0.203,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4731","2012-01-22","Argentina",0.039,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4732","2012-01-22","Bolivia",0.049,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4733","2012-01-22","Brazil",0.102,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4734","2012-01-22","India",0.018,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4735","2012-01-22","Indonesia",0.113,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4736","2012-01-22","Mexico",0.066,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4737","2012-01-22","Philippines",0.101,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4738","2012-01-22","Singapore",0.104,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4739","2012-01-22","Thailand",0.12,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4740","2012-01-22","Venezuela",0.214,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4741","2012-01-29","Argentina",0.055,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4742","2012-01-29","Bolivia",0.063,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4743","2012-01-29","Brazil",0.109,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4744","2012-01-29","India",0.017,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4745","2012-01-29","Indonesia",0.115,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4746","2012-01-29","Mexico",0.069,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4747","2012-01-29","Philippines",0.123,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4748","2012-01-29","Singapore",0.101,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4749","2012-01-29","Thailand",0.106,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4750","2012-01-29","Venezuela",0.205,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4751","2012-02-05","Argentina",0.077,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4752","2012-02-05","Bolivia",0.087,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4753","2012-02-05","Brazil",0.116,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4754","2012-02-05","India",0.012,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4755","2012-02-05","Indonesia",0.114,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4756","2012-02-05","Mexico",0.059,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4757","2012-02-05","Philippines",0.117,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4758","2012-02-05","Singapore",0.097,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4759","2012-02-05","Thailand",0.127,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4760","2012-02-05","Venezuela",0.198,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4761","2012-02-12","Argentina",0.092,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4762","2012-02-12","Bolivia",0.087,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4763","2012-02-12","Brazil",0.124,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4764","2012-02-12","India",0.012,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4765","2012-02-12","Indonesia",0.105,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4766","2012-02-12","Mexico",0.06,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4767","2012-02-12","Philippines",0.103,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4768","2012-02-12","Singapore",0.112,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4769","2012-02-12","Thailand",0.109,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4770","2012-02-12","Venezuela",0.184,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4771","2012-02-19","Argentina",0.089,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4772","2012-02-19","Bolivia",0.075,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4773","2012-02-19","Brazil",0.141,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4774","2012-02-19","India",0.011,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4775","2012-02-19","Indonesia",0.108,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4776","2012-02-19","Mexico",0.061,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4777","2012-02-19","Philippines",0.12,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4778","2012-02-19","Singapore",0.116,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4779","2012-02-19","Thailand",0.119,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4780","2012-02-19","Venezuela",0.191,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4781","2012-02-26","Argentina",0.077,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4782","2012-02-26","Bolivia",0.077,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4783","2012-02-26","Brazil",0.177,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4784","2012-02-26","India",0.009,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4785","2012-02-26","Indonesia",0.106,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4786","2012-02-26","Mexico",0.071,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4787","2012-02-26","Philippines",0.102,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4788","2012-02-26","Singapore",0.109,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4789","2012-02-26","Thailand",0.098,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4790","2012-02-26","Venezuela",0.198,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4791","2012-03-04","Argentina",0.07,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4792","2012-03-04","Bolivia",0.061,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4793","2012-03-04","Brazil",0.176,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4794","2012-03-04","India",0.007,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4795","2012-03-04","Indonesia",0.112,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4796","2012-03-04","Mexico",0.073,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4797","2012-03-04","Philippines",0.091,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4798","2012-03-04","Singapore",0.111,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4799","2012-03-04","Thailand",0.082,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4800","2012-03-04","Venezuela",0.204,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4801","2012-03-11","Argentina",0.08,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4802","2012-03-11","Bolivia",0.07,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4803","2012-03-11","Brazil",0.188,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4804","2012-03-11","India",0.01,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4805","2012-03-11","Indonesia",0.106,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4806","2012-03-11","Mexico",0.064,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4807","2012-03-11","Philippines",0.092,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4808","2012-03-11","Singapore",0.106,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4809","2012-03-11","Thailand",0.083,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4810","2012-03-11","Venezuela",0.186,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4811","2012-03-18","Argentina",0.07,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4812","2012-03-18","Bolivia",0.061,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4813","2012-03-18","Brazil",0.198,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4814","2012-03-18","India",0.008,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4815","2012-03-18","Indonesia",0.102,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4816","2012-03-18","Mexico",0.063,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4817","2012-03-18","Philippines",0.101,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4818","2012-03-18","Singapore",0.109,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4819","2012-03-18","Thailand",0.086,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4820","2012-03-18","Venezuela",0.184,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4821","2012-03-25","Argentina",0.058,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4822","2012-03-25","Bolivia",0.055,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4823","2012-03-25","Brazil",0.194,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4824","2012-03-25","India",0.01,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4825","2012-03-25","Indonesia",0.106,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4826","2012-03-25","Mexico",0.071,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4827","2012-03-25","Philippines",0.08,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4828","2012-03-25","Singapore",0.108,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4829","2012-03-25","Thailand",0.072,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4830","2012-03-25","Venezuela",0.174,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4831","2012-04-01","Argentina",0.055,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4832","2012-04-01","Bolivia",0.047,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4833","2012-04-01","Brazil",0.177,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4834","2012-04-01","India",0.013,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4835","2012-04-01","Indonesia",0.098,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4836","2012-04-01","Mexico",0.059,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4837","2012-04-01","Philippines",0.078,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4838","2012-04-01","Singapore",0.105,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4839","2012-04-01","Thailand",0.063,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4840","2012-04-01","Venezuela",0.161,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4841","2012-04-08","Argentina",0.055,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4842","2012-04-08","Bolivia",0.045,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4843","2012-04-08","Brazil",0.202,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4844","2012-04-08","India",0.013,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4845","2012-04-08","Indonesia",0.104,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4846","2012-04-08","Mexico",0.072,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4847","2012-04-08","Philippines",0.083,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4848","2012-04-08","Singapore",0.104,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4849","2012-04-08","Thailand",0.062,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4850","2012-04-08","Venezuela",0.169,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4851","2012-04-15","Argentina",0.046,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4852","2012-04-15","Bolivia",0.044,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4853","2012-04-15","Brazil",0.204,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4854","2012-04-15","India",0.015,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4855","2012-04-15","Indonesia",0.1,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4856","2012-04-15","Mexico",0.076,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4857","2012-04-15","Philippines",0.085,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4858","2012-04-15","Singapore",0.106,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4859","2012-04-15","Thailand",0.071,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4860","2012-04-15","Venezuela",0.171,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4861","2012-04-22","Argentina",0.034,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4862","2012-04-22","Bolivia",0.038,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4863","2012-04-22","Brazil",0.217,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4864","2012-04-22","India",0.018,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4865","2012-04-22","Indonesia",0.099,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4866","2012-04-22","Mexico",0.071,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4867","2012-04-22","Philippines",0.076,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4868","2012-04-22","Singapore",0.105,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4869","2012-04-22","Thailand",0.078,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4870","2012-04-22","Venezuela",0.166,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4871","2012-04-29","Argentina",0.029,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4872","2012-04-29","Bolivia",0.034,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4873","2012-04-29","Brazil",0.185,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4874","2012-04-29","India",0.015,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4875","2012-04-29","Indonesia",0.1,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4876","2012-04-29","Mexico",0.07,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4877","2012-04-29","Philippines",0.09,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4878","2012-04-29","Singapore",0.101,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4879","2012-04-29","Thailand",0.092,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4880","2012-04-29","Venezuela",0.165,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4881","2012-05-06","Argentina",0.043,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4882","2012-05-06","Bolivia",0.037,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4883","2012-05-06","Brazil",0.197,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4884","2012-05-06","India",0.022,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4885","2012-05-06","Indonesia",0.1,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4886","2012-05-06","Mexico",0.068,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4887","2012-05-06","Philippines",0.087,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4888","2012-05-06","Singapore",0.108,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4889","2012-05-06","Thailand",0.095,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4890","2012-05-06","Venezuela",0.168,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4891","2012-05-13","Argentina",0.043,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4892","2012-05-13","Bolivia",0.024,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4893","2012-05-13","Brazil",0.186,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4894","2012-05-13","India",0.029,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4895","2012-05-13","Indonesia",0.093,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4896","2012-05-13","Mexico",0.075,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4897","2012-05-13","Philippines",0.116,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4898","2012-05-13","Singapore",0.112,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4899","2012-05-13","Thailand",0.129,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4900","2012-05-13","Venezuela",0.181,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4901","2012-05-20","Argentina",0.034,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4902","2012-05-20","Bolivia",0.023,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4903","2012-05-20","Brazil",0.17,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4904","2012-05-20","India",0.05,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4905","2012-05-20","Indonesia",0.096,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4906","2012-05-20","Mexico",0.083,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4907","2012-05-20","Philippines",0.141,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4908","2012-05-20","Singapore",0.108,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4909","2012-05-20","Thailand",0.155,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4910","2012-05-20","Venezuela",0.197,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4911","2012-05-27","Argentina",0.039,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4912","2012-05-27","Bolivia",0.02,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4913","2012-05-27","Brazil",0.16,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4914","2012-05-27","India",0.06,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4915","2012-05-27","Indonesia",0.1,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4916","2012-05-27","Mexico",0.09,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4917","2012-05-27","Philippines",0.142,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4918","2012-05-27","Singapore",0.113,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4919","2012-05-27","Thailand",0.176,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4920","2012-05-27","Venezuela",0.202,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4921","2012-06-03","Argentina",0.031,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4922","2012-06-03","Bolivia",0.016,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4923","2012-06-03","Brazil",0.114,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
