"X","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
2056,"2006-12-03",Mexico,0.085,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
2057,"2006-12-03",Philippines,0.119,2006,26.9,69.2,3.4,87592899,106721360539,Asia,South-Eastern Asia
2058,"2006-12-03",Singapore,0.111,2006,2.3,80.2,1.28,4614637,131714117434,Asia,South-Eastern Asia
2059,"2006-12-03",Thailand,,2006,14.6,73.5,1.52,66174486,165400160325,Asia,South-Eastern Asia
2060,"2006-12-03",Venezuela,0.183,2006,15.4,74.5,2.6,27221228,146005830495,Americas,South America
2061,"2006-12-10",Argentina,0.012,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
2062,"2006-12-10",Bolivia,0.012,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
2063,"2006-12-10",Brazil,0.054,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
2064,"2006-12-10",India,0.174,2006,53.9,63.9,2.75,1162088305,719561619358,Asia,Southern Asia
2065,"2006-12-10",Indonesia,0.176,2006,32.1,68.9,2.5,229263980,219327471266,Asia,South-Eastern Asia
2066,"2006-12-10",Mexico,0.087,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
2067,"2006-12-10",Philippines,0.117,2006,26.9,69.2,3.4,87592899,106721360539,Asia,South-Eastern Asia
2068,"2006-12-10",Singapore,0.105,2006,2.3,80.2,1.28,4614637,131714117434,Asia,South-Eastern Asia
2069,"2006-12-10",Thailand,,2006,14.6,73.5,1.52,66174486,165400160325,Asia,South-Eastern Asia
2070,"2006-12-10",Venezuela,0.203,2006,15.4,74.5,2.6,27221228,146005830495,Americas,South America
2071,"2006-12-17",Argentina,0.01,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
2072,"2006-12-17",Bolivia,0.008,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
2073,"2006-12-17",Brazil,0.05,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
2074,"2006-12-17",India,0.156,2006,53.9,63.9,2.75,1162088305,719561619358,Asia,Southern Asia
2075,"2006-12-17",Indonesia,0.172,2006,32.1,68.9,2.5,229263980,219327471266,Asia,South-Eastern Asia
2076,"2006-12-17",Mexico,0.062,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
2077,"2006-12-17",Philippines,0.11,2006,26.9,69.2,3.4,87592899,106721360539,Asia,South-Eastern Asia
2078,"2006-12-17",Singapore,0.1,2006,2.3,80.2,1.28,4614637,131714117434,Asia,South-Eastern Asia
2079,"2006-12-17",Thailand,,2006,14.6,73.5,1.52,66174486,165400160325,Asia,South-Eastern Asia
2080,"2006-12-17",Venezuela,0.199,2006,15.4,74.5,2.6,27221228,146005830495,Americas,South America
2081,"2006-12-24",Argentina,0.01,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
2082,"2006-12-24",Bolivia,0.005,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
2083,"2006-12-24",Brazil,0.059,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
2084,"2006-12-24",India,0.179,2006,53.9,63.9,2.75,1162088305,719561619358,Asia,Southern Asia
2085,"2006-12-24",Indonesia,0.19,2006,32.1,68.9,2.5,229263980,219327471266,Asia,South-Eastern Asia
2086,"2006-12-24",Mexico,0.053,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
2087,"2006-12-24",Philippines,0.11,2006,26.9,69.2,3.4,87592899,106721360539,Asia,South-Eastern Asia
2088,"2006-12-24",Singapore,0.105,2006,2.3,80.2,1.28,4614637,131714117434,Asia,South-Eastern Asia
2089,"2006-12-24",Thailand,,2006,14.6,73.5,1.52,66174486,165400160325,Asia,South-Eastern Asia
2090,"2006-12-24",Venezuela,0.204,2006,15.4,74.5,2.6,27221228,146005830495,Americas,South America
2091,"2006-12-31",Argentina,0.01,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
2092,"2006-12-31",Bolivia,0.004,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
2093,"2006-12-31",Brazil,0.067,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
2094,"2006-12-31",India,0.19,2006,53.9,63.9,2.75,1162088305,719561619358,Asia,Southern Asia
2095,"2006-12-31",Indonesia,0.196,2006,32.1,68.9,2.5,229263980,219327471266,Asia,South-Eastern Asia
2096,"2006-12-31",Mexico,0.058,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
2097,"2006-12-31",Philippines,0.113,2006,26.9,69.2,3.4,87592899,106721360539,Asia,South-Eastern Asia
2098,"2006-12-31",Singapore,0.127,2006,2.3,80.2,1.28,4614637,131714117434,Asia,South-Eastern Asia
2099,"2006-12-31",Thailand,,2006,14.6,73.5,1.52,66174486,165400160325,Asia,South-Eastern Asia
2100,"2006-12-31",Venezuela,0.23,2006,15.4,74.5,2.6,27221228,146005830495,Americas,South America
2101,"2007-01-07",Argentina,0.01,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2102,"2007-01-07",Bolivia,0.006,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2103,"2007-01-07",Brazil,0.068,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2104,"2007-01-07",India,0.161,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2105,"2007-01-07",Indonesia,0.236,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2106,"2007-01-07",Mexico,0.061,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2107,"2007-01-07",Philippines,0.115,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2108,"2007-01-07",Singapore,0.117,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2109,"2007-01-07",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2110,"2007-01-07",Venezuela,0.258,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2111,"2007-01-14",Argentina,0.014,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2112,"2007-01-14",Bolivia,0.027,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2113,"2007-01-14",Brazil,0.063,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2114,"2007-01-14",India,0.128,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2115,"2007-01-14",Indonesia,0.224,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2116,"2007-01-14",Mexico,0.061,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2117,"2007-01-14",Philippines,0.103,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2118,"2007-01-14",Singapore,0.107,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2119,"2007-01-14",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2120,"2007-01-14",Venezuela,0.225,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2121,"2007-01-21",Argentina,0.031,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2122,"2007-01-21",Bolivia,0.037,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2123,"2007-01-21",Brazil,0.097,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2124,"2007-01-21",India,0.068,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2125,"2007-01-21",Indonesia,0.383,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2126,"2007-01-21",Mexico,0.058,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2127,"2007-01-21",Philippines,0.107,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2128,"2007-01-21",Singapore,0.106,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2129,"2007-01-21",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2130,"2007-01-21",Venezuela,0.222,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2131,"2007-01-28",Argentina,0.077,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2132,"2007-01-28",Bolivia,0.08,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2133,"2007-01-28",Brazil,0.145,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2134,"2007-01-28",India,0.066,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2135,"2007-01-28",Indonesia,0.66,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2136,"2007-01-28",Mexico,0.057,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2137,"2007-01-28",Philippines,0.103,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2138,"2007-01-28",Singapore,0.111,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2139,"2007-01-28",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2140,"2007-01-28",Venezuela,0.248,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2141,"2007-02-04",Argentina,0.096,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2142,"2007-02-04",Bolivia,0.135,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2143,"2007-02-04",Brazil,0.13,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2144,"2007-02-04",India,0.07,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2145,"2007-02-04",Indonesia,0.613,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2146,"2007-02-04",Mexico,0.053,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2147,"2007-02-04",Philippines,0.106,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2148,"2007-02-04",Singapore,0.11,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2149,"2007-02-04",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2150,"2007-02-04",Venezuela,0.233,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2151,"2007-02-11",Argentina,0.084,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2152,"2007-02-11",Bolivia,0.145,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2153,"2007-02-11",Brazil,0.143,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2154,"2007-02-11",India,0.059,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2155,"2007-02-11",Indonesia,0.592,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2156,"2007-02-11",Mexico,0.048,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2157,"2007-02-11",Philippines,0.104,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2158,"2007-02-11",Singapore,0.105,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2159,"2007-02-11",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2160,"2007-02-11",Venezuela,0.191,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2161,"2007-02-18",Argentina,0.092,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2162,"2007-02-18",Bolivia,0.158,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2163,"2007-02-18",Brazil,0.164,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2164,"2007-02-18",India,0.04,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2165,"2007-02-18",Indonesia,0.562,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2166,"2007-02-18",Mexico,0.06,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2167,"2007-02-18",Philippines,0.091,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2168,"2007-02-18",Singapore,0.111,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2169,"2007-02-18",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2170,"2007-02-18",Venezuela,0.206,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2171,"2007-02-25",Argentina,0.195,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2172,"2007-02-25",Bolivia,0.172,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2173,"2007-02-25",Brazil,0.18,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2174,"2007-02-25",India,0.042,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2175,"2007-02-25",Indonesia,0.567,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2176,"2007-02-25",Mexico,0.066,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2177,"2007-02-25",Philippines,0.085,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2178,"2007-02-25",Singapore,0.117,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2179,"2007-02-25",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2180,"2007-02-25",Venezuela,0.207,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2181,"2007-03-04",Argentina,0.407,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2182,"2007-03-04",Bolivia,0.202,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2183,"2007-03-04",Brazil,0.213,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2184,"2007-03-04",India,0.044,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2185,"2007-03-04",Indonesia,0.44,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2186,"2007-03-04",Mexico,0.071,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2187,"2007-03-04",Philippines,0.088,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2188,"2007-03-04",Singapore,0.106,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2189,"2007-03-04",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2190,"2007-03-04",Venezuela,0.199,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2191,"2007-03-11",Argentina,0.694,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2192,"2007-03-11",Bolivia,0.199,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2193,"2007-03-11",Brazil,0.277,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2194,"2007-03-11",India,0.043,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2195,"2007-03-11",Indonesia,0.341,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2196,"2007-03-11",Mexico,0.081,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2197,"2007-03-11",Philippines,0.083,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2198,"2007-03-11",Singapore,0.104,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2199,"2007-03-11",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2200,"2007-03-11",Venezuela,0.169,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2201,"2007-03-18",Argentina,0.933,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2202,"2007-03-18",Bolivia,0.127,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2203,"2007-03-18",Brazil,0.306,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2204,"2007-03-18",India,0.027,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2205,"2007-03-18",Indonesia,0.371,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2206,"2007-03-18",Mexico,0.072,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2207,"2007-03-18",Philippines,0.076,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2208,"2007-03-18",Singapore,0.108,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2209,"2007-03-18",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2210,"2007-03-18",Venezuela,0.182,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2211,"2007-03-25",Argentina,0.561,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2212,"2007-03-25",Bolivia,0.107,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2213,"2007-03-25",Brazil,0.317,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2214,"2007-03-25",India,0.032,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2215,"2007-03-25",Indonesia,0.287,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2216,"2007-03-25",Mexico,0.079,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2217,"2007-03-25",Philippines,0.076,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2218,"2007-03-25",Singapore,0.113,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2219,"2007-03-25",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2220,"2007-03-25",Venezuela,0.177,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2221,"2007-04-01",Argentina,0.301,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2222,"2007-04-01",Bolivia,0.109,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2223,"2007-04-01",Brazil,0.342,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2224,"2007-04-01",India,0.026,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2225,"2007-04-01",Indonesia,0.42,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2226,"2007-04-01",Mexico,0.058,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2227,"2007-04-01",Philippines,0.072,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2228,"2007-04-01",Singapore,0.109,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2229,"2007-04-01",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2230,"2007-04-01",Venezuela,0.173,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2231,"2007-04-08",Argentina,0.316,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2232,"2007-04-08",Bolivia,0.093,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2233,"2007-04-08",Brazil,0.364,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2234,"2007-04-08",India,0.023,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2235,"2007-04-08",Indonesia,0.427,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2236,"2007-04-08",Mexico,0.066,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2237,"2007-04-08",Philippines,0.071,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2238,"2007-04-08",Singapore,0.111,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2239,"2007-04-08",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2240,"2007-04-08",Venezuela,0.183,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2241,"2007-04-15",Argentina,0.325,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2242,"2007-04-15",Bolivia,0.082,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2243,"2007-04-15",Brazil,0.384,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2244,"2007-04-15",India,0.019,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2245,"2007-04-15",Indonesia,0.392,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2246,"2007-04-15",Mexico,0.083,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2247,"2007-04-15",Philippines,0.068,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2248,"2007-04-15",Singapore,0.148,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2249,"2007-04-15",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2250,"2007-04-15",Venezuela,0.166,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2251,"2007-04-22",Argentina,0.207,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2252,"2007-04-22",Bolivia,0.089,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2253,"2007-04-22",Brazil,0.393,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2254,"2007-04-22",India,0.028,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2255,"2007-04-22",Indonesia,0.352,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2256,"2007-04-22",Mexico,0.068,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2257,"2007-04-22",Philippines,0.07,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2258,"2007-04-22",Singapore,0.142,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2259,"2007-04-22",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2260,"2007-04-22",Venezuela,0.162,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2261,"2007-04-29",Argentina,0.128,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2262,"2007-04-29",Bolivia,0.081,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2263,"2007-04-29",Brazil,0.333,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2264,"2007-04-29",India,0.03,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2265,"2007-04-29",Indonesia,0.487,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2266,"2007-04-29",Mexico,0.073,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2267,"2007-04-29",Philippines,0.063,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2268,"2007-04-29",Singapore,0.191,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2269,"2007-04-29",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2270,"2007-04-29",Venezuela,0.156,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2271,"2007-05-06",Argentina,0.104,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2272,"2007-05-06",Bolivia,0.046,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2273,"2007-05-06",Brazil,0.269,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2274,"2007-05-06",India,0.031,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2275,"2007-05-06",Indonesia,0.348,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2276,"2007-05-06",Mexico,0.056,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2277,"2007-05-06",Philippines,0.062,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2278,"2007-05-06",Singapore,0.188,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2279,"2007-05-06",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2280,"2007-05-06",Venezuela,0.179,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2281,"2007-05-13",Argentina,0.07,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2282,"2007-05-13",Bolivia,0.059,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2283,"2007-05-13",Brazil,0.253,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2284,"2007-05-13",India,0.029,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2285,"2007-05-13",Indonesia,0.299,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2286,"2007-05-13",Mexico,0.061,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2287,"2007-05-13",Philippines,0.061,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2288,"2007-05-13",Singapore,0.213,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2289,"2007-05-13",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2290,"2007-05-13",Venezuela,0.174,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2291,"2007-05-20",Argentina,0.053,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2292,"2007-05-20",Bolivia,0.064,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2293,"2007-05-20",Brazil,0.221,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2294,"2007-05-20",India,0.046,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2295,"2007-05-20",Indonesia,0.322,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2296,"2007-05-20",Mexico,0.07,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2297,"2007-05-20",Philippines,0.063,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2298,"2007-05-20",Singapore,0.287,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2299,"2007-05-20",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2300,"2007-05-20",Venezuela,0.163,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2301,"2007-05-27",Argentina,0.055,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2302,"2007-05-27",Bolivia,0.049,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2303,"2007-05-27",Brazil,0.173,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2304,"2007-05-27",India,0.045,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2305,"2007-05-27",Indonesia,0.321,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2306,"2007-05-27",Mexico,0.081,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2307,"2007-05-27",Philippines,0.072,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2308,"2007-05-27",Singapore,0.293,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2309,"2007-05-27",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2310,"2007-05-27",Venezuela,0.17,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2311,"2007-06-03",Argentina,0.051,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2312,"2007-06-03",Bolivia,0.037,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2313,"2007-06-03",Brazil,0.146,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
